unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1.64059E+12,12/27/2021 7:00,ETH/USDT,4068.75,4070.56,4048,4051.16,25900.088,105075823.1,45188
1.64058E+12,12/27/2021 6:00,ETH/USDT,4062.17,4071.6,4056.23,4068.75,19501.651,79251573.94,33648
1.64058E+12,12/27/2021 5:00,ETH/USDT,4068.44,4069.2,4060.26,4062.18,13872.03,56387941.19,32039
1.64058E+12,12/27/2021 4:00,ETH/USDT,4079.89,4081.04,4065.01,4068.43,19438.639,79143547.92,38752
1.64057E+12,12/27/2021 3:00,ETH/USDT,4070.4,4086.73,4068.02,4079.89,21706.397,88572587.34,35005
1.64057E+12,12/27/2021 2:00,ETH/USDT,4073.91,4079.45,4064.77,4070.07,19751.002,80451540.15,34834
1.64057E+12,12/27/2021 1:00,ETH/USDT,4060.57,4076.16,4047,4073.91,28750.317,116736986.1,45801
1.64056E+12,12/27/2021 0:00,ETH/USDT,4062.4,4079.32,4056.63,4060.58,29606.273,120418419.5,46229
1.64056E+12,12/26/2021 23:00,ETH/USDT,4081.34,4091.08,4058.8,4062.24,32628.947,132803539.5,49030
1.64056E+12,12/26/2021 22:00,ETH/USDT,4081.06,4092.88,4077.45,4081.34,26766.901,109303719.9,43156
1.64055E+12,12/26/2021 21:00,ETH/USDT,4070.1,4104.84,4042.05,4081.05,70038.931,285551654.2,90668
1.64055E+12,12/26/2021 20:00,ETH/USDT,4074,4082.55,4068,4070.09,16103.47,65633176.32,35106
1.64055E+12,12/26/2021 19:00,ETH/USDT,4073.54,4079.63,4065.96,4074.12,17985.283,73274302.2,35529
1.64054E+12,12/26/2021 18:00,ETH/USDT,4070.72,4076.17,4061.62,4073.53,18169.59,73914614.8,38440
1.64054E+12,12/26/2021 17:00,ETH/USDT,4067.6,4077.17,4060.25,4070.71,17597.711,71613653.31,39943
1.64053E+12,12/26/2021 16:00,ETH/USDT,4051.96,4076.97,4046.5,4067.6,35897.681,145866664.3,60664
1.64053E+12,12/26/2021 15:00,ETH/USDT,4049.03,4066.33,4043.58,4051.95,32834.437,133184681.4,55916
1.64053E+12,12/26/2021 14:00,ETH/USDT,4041.08,4055,4035.18,4049.03,19513.192,78920260.18,36664
1.64052E+12,12/26/2021 13:00,ETH/USDT,4043.5,4046.88,4032.68,4041.08,15559.4,62874180.16,31583
1.64052E+12,12/26/2021 12:00,ETH/USDT,4031.45,4048.42,4020.28,4043.4,34183.36,137964868.3,50000
1.64052E+12,12/26/2021 11:00,ETH/USDT,4047.58,4056,4011.06,4031.44,49970.844,201556511.9,66955
1.64051E+12,12/26/2021 10:00,ETH/USDT,4041.15,4050.87,4033.43,4047.58,18983.879,76734790.62,37140
1.64051E+12,12/26/2021 9:00,ETH/USDT,4031.58,4049.87,4028.88,4041.14,20979.982,84766800.62,39139
1.64051E+12,12/26/2021 8:00,ETH/USDT,4034.96,4048.67,4025.51,4031.58,37094.875,149776709.1,52938
1.6405E+12,12/26/2021 7:00,ETH/USDT,4026.4,4037.82,4017.59,4034.96,16503.986,66487549.46,30173
1.6405E+12,12/26/2021 6:00,ETH/USDT,4026.42,4034.56,4017,4026.43,23520.402,94670426.29,36710
1.64049E+12,12/26/2021 5:00,ETH/USDT,4021.66,4032.1,4016.2,4026.43,22101.978,88942862.56,43259
1.64049E+12,12/26/2021 4:00,ETH/USDT,4012.21,4028.85,4002,4021.67,40518.529,162760764.4,65929
1.64049E+12,12/26/2021 3:00,ETH/USDT,4064.32,4064.32,4002.7,4012.27,94417.118,380785410.3,118801
1.64048E+12,12/26/2021 2:00,ETH/USDT,4091.38,4094.92,4051.31,4064.32,48957.705,199168457.3,65836
1.64048E+12,12/26/2021 1:00,ETH/USDT,4080.41,4101.29,4076.19,4091.39,24496.373,100219939.8,42966
1.64048E+12,12/26/2021 0:00,ETH/USDT,4093.88,4097.81,4071.06,4080.41,32693.177,133527195.6,47725
1.64047E+12,12/25/2021 23:00,ETH/USDT,4086.81,4107.25,4079.94,4093.87,35222.882,144138640.9,49653
1.64047E+12,12/25/2021 22:00,ETH/USDT,4118.67,4120.87,4080.86,4086.81,41881.941,171630790.6,60400
1.64047E+12,12/25/2021 21:00,ETH/USDT,4103.7,4138.47,4103.69,4118.66,56960.641,234897195.4,86278
1.64046E+12,12/25/2021 20:00,ETH/USDT,4076.21,4112.85,4072.23,4103.7,38156.939,156193179.2,53932
1.64046E+12,12/25/2021 19:00,ETH/USDT,4081.11,4084.5,4070.32,4076.21,16117.881,65695671.37,30282
1.64046E+12,12/25/2021 18:00,ETH/USDT,4066.53,4093.52,4060.86,4081.11,42552.014,173595118.5,58473
1.64045E+12,12/25/2021 17:00,ETH/USDT,4075.01,4079.39,4034.37,4066.53,74617.841,302490128.5,93829
1.64045E+12,12/25/2021 16:00,ETH/USDT,4077.76,4100.01,4070.21,4075.01,53727.525,219545673.7,74176
1.64044E+12,12/25/2021 15:00,ETH/USDT,4067.49,4080.78,4060,4077.53,24023.569,97784220.73,46291
1.64044E+12,12/25/2021 14:00,ETH/USDT,4076.66,4078.35,4060.4,4067.49,21077.292,85716262.19,41047
1.64044E+12,12/25/2021 13:00,ETH/USDT,4082.91,4083.45,4058.06,4076.54,42077.39,171291717.5,64334
1.64043E+12,12/25/2021 12:00,ETH/USDT,4049.68,4107.21,4049,4082.91,83117.295,339170972.7,116968
1.64043E+12,12/25/2021 11:00,ETH/USDT,4031.98,4054.95,4025.33,4049.67,38379.099,155218578.1,71552
1.64043E+12,12/25/2021 10:00,ETH/USDT,4045.61,4051.7,4020.86,4031.87,45071.722,182009735.5,78830
1.64042E+12,12/25/2021 9:00,ETH/USDT,4056.03,4061.32,4044.39,4045.64,22064.685,89434621.43,59666
1.64042E+12,12/25/2021 8:00,ETH/USDT,4050.89,4059.57,4041.42,4056.03,20749.011,84012168.36,57647
1.64042E+12,12/25/2021 7:00,ETH/USDT,4055.73,4060.24,4041.56,4050.9,22569.13,91443294.82,63662
1.64041E+12,12/25/2021 6:00,ETH/USDT,4044.4,4056.58,4026.14,4055.73,35727.842,144429990.1,65707
1.64041E+12,12/25/2021 5:00,ETH/USDT,4039.38,4056.49,4039.02,4044.39,18605.971,75319657.29,53806
1.6404E+12,12/25/2021 4:00,ETH/USDT,4038.07,4051.14,4033.42,4039.39,18830.273,76135507.4,54067
1.6404E+12,12/25/2021 3:00,ETH/USDT,4028.18,4042.76,4025.69,4038.08,33360.427,134563381,61630
1.6404E+12,12/25/2021 2:00,ETH/USDT,4053.04,4058,4028.13,4028.13,25923.199,104893377,58198
1.64039E+12,12/25/2021 1:00,ETH/USDT,4063.79,4074.43,4040.73,4053.13,32608.398,132282125.2,72688
1.64039E+12,12/25/2021 0:00,ETH/USDT,4045.19,4066.61,4015,4063.79,46938.627,189911407.4,77034
1.64039E+12,12/24/2021 23:00,ETH/USDT,4052.72,4055.52,4014.45,4045,60966.675,246102331,95075
1.64038E+12,12/24/2021 22:00,ETH/USDT,4063.22,4069.79,4037.18,4052.72,33451.726,135656017.3,71828
1.64038E+12,12/24/2021 21:00,ETH/USDT,4067.28,4076.35,4056.78,4063.22,29446.453,119718716.7,65231
1.64038E+12,12/24/2021 20:00,ETH/USDT,4078,4079.13,4036.29,4067.28,98028.947,397846375,138071
1.64037E+12,12/24/2021 19:00,ETH/USDT,4119.68,4133.38,4074.03,4077.99,62811.065,257714447.6,114653
1.64037E+12,12/24/2021 18:00,ETH/USDT,4097.25,4127.2,4093,4119.68,48372.966,198748203.8,91008
1.64037E+12,12/24/2021 17:00,ETH/USDT,4085.52,4097.72,4070,4097.23,28590.753,116719126.6,65056
1.64036E+12,12/24/2021 16:00,ETH/USDT,4094.18,4108.36,4074.3,4085.51,55511.514,227251859.4,93544
1.64036E+12,12/24/2021 15:00,ETH/USDT,4077.42,4095,4050.52,4094.09,71459.451,290920914,117328
1.64035E+12,12/24/2021 14:00,ETH/USDT,4085.3,4112,4071.45,4077.64,54364.518,222780822.1,95295
1.64035E+12,12/24/2021 13:00,ETH/USDT,4083.82,4105.45,4075.2,4085.3,37260.167,152382467.5,76902
1.64035E+12,12/24/2021 12:00,ETH/USDT,4078.8,4087,4064.86,4083.83,43107.198,175727766.2,89126
1.64034E+12,12/24/2021 11:00,ETH/USDT,4093.16,4118.62,4070,4078.8,58222.333,238378081.6,90801
1.64034E+12,12/24/2021 10:00,ETH/USDT,4107.82,4109,4085.78,4093.16,27300.439,111831136.1,64300
1.64034E+12,12/24/2021 9:00,ETH/USDT,4094.38,4111.19,4091.36,4108.15,25284.721,103774900.5,66581
1.64033E+12,12/24/2021 8:00,ETH/USDT,4089.03,4118.15,4082,4094.39,39173.145,160635593.7,83432
1.64033E+12,12/24/2021 7:00,ETH/USDT,4087.99,4097.79,4081.35,4089.03,20559.018,84062907.47,60701
1.64033E+12,12/24/2021 6:00,ETH/USDT,4089.28,4096.55,4060.13,4087.98,35464.124,144804400.8,77055
1.64032E+12,12/24/2021 5:00,ETH/USDT,4088.65,4095.97,4076.33,4089.3,23405.564,95663943.47,61829
1.64032E+12,12/24/2021 4:00,ETH/USDT,4091.47,4099.99,4088,4088.65,18479.005,75664268.26,50089
1.64031E+12,12/24/2021 3:00,ETH/USDT,4098.98,4104.36,4075,4091.48,41611.139,170216590.2,75914
1.64031E+12,12/24/2021 2:00,ETH/USDT,4120.71,4126.85,4098.63,4098.98,33342.852,137144356.8,68585
1.64031E+12,12/24/2021 1:00,ETH/USDT,4106.87,4129.7,4104.22,4120.7,42410.541,174606738.8,76264
1.6403E+12,12/24/2021 0:00,ETH/USDT,4111.31,4119.91,4097,4106.9,37969.765,155971403.2,70689
1.6403E+12,12/23/2021 23:00,ETH/USDT,4095.36,4111.31,4086.01,4111.3,34987.093,143380376.8,69986
1.6403E+12,12/23/2021 22:00,ETH/USDT,4112.11,4117.44,4094.57,4095.4,24596.649,101078535.5,60277
1.64029E+12,12/23/2021 21:00,ETH/USDT,4121.11,4126.02,4090.87,4112.11,51407.152,211074028.9,86570
1.64029E+12,12/23/2021 20:00,ETH/USDT,4133.88,4143.97,4105.99,4121.11,75947.716,313056257.2,134746
1.64029E+12,12/23/2021 19:00,ETH/USDT,4093.66,4153.71,4088.03,4133.89,103573.163,427376605.8,178944
1.64028E+12,12/23/2021 18:00,ETH/USDT,4042.13,4108,4042.06,4093.66,181427.488,740290359.2,246174
1.64028E+12,12/23/2021 17:00,ETH/USDT,3983.46,4047,3982.23,4042,123267.396,494695128.5,170083
1.64028E+12,12/23/2021 16:00,ETH/USDT,3948.3,3989.84,3944,3983.45,81988.495,325125933,124945
1.64027E+12,12/23/2021 15:00,ETH/USDT,3938.38,3954.85,3935.96,3948.3,32257.093,127307350.5,75246
1.64027E+12,12/23/2021 14:00,ETH/USDT,3945.47,3953.36,3924.09,3938.37,52272.8,205782173.1,89281
1.64026E+12,12/23/2021 13:00,ETH/USDT,3942.98,3964.47,3942,3945.46,47265.996,186920153.7,93796
1.64026E+12,12/23/2021 12:00,ETH/USDT,3932.1,3956.51,3923.04,3942.98,41612.523,164051795.2,88023
1.64026E+12,12/23/2021 11:00,ETH/USDT,3941.14,3950,3920,3932.11,43981.291,173073256.9,89871
1.64025E+12,12/23/2021 10:00,ETH/USDT,3928.62,3953.32,3913.08,3941.08,59046.921,232385141.1,95982
1.64025E+12,12/23/2021 9:00,ETH/USDT,3928.26,3932.59,3897.28,3928.62,49134.518,192481421.7,94833
1.64025E+12,12/23/2021 8:00,ETH/USDT,3909.85,3931.8,3888.87,3928.26,80783.57,316007116.1,135619
1.64024E+12,12/23/2021 7:00,ETH/USDT,3958.9,3962.08,3896.26,3909.65,73651.113,289299915.5,112600
1.64024E+12,12/23/2021 6:00,ETH/USDT,3944.93,3960.85,3935.39,3958.9,32633.579,128918592.7,70688
1.64024E+12,12/23/2021 5:00,ETH/USDT,3947.78,3963.68,3940.33,3944.96,30041.663,118704420.4,65868
1.64023E+12,12/23/2021 4:00,ETH/USDT,3959.45,3971.24,3942.96,3947.78,35174.697,139227176.2,69055
1.64023E+12,12/23/2021 3:00,ETH/USDT,3964.37,3969,3933,3959.44,50427.547,199337309.6,77899
1.64022E+12,12/23/2021 2:00,ETH/USDT,3952.72,4004.34,3943.23,3964.36,97243.805,387156589.2,108695
1.64022E+12,12/23/2021 1:00,ETH/USDT,3937.95,3954.64,3924.3,3952.74,42936.835,169275416,64841
1.64022E+12,12/23/2021 0:00,ETH/USDT,3978.63,3985.99,3906.79,3937.94,141276.796,556300067.6,170848
1.64021E+12,12/22/2021 23:00,ETH/USDT,3999.22,4001.6,3972.49,3978.62,35707.91,142241889.5,57181
1.64021E+12,12/22/2021 22:00,ETH/USDT,4011.49,4016.88,3990.12,3999.21,24616.017,98451441.07,46810
1.64021E+12,12/22/2021 21:00,ETH/USDT,4003.98,4018.62,3997.72,4011.48,25901.625,103866261.4,51115
1.6402E+12,12/22/2021 20:00,ETH/USDT,3995.97,4012.98,3987.08,4003.58,25372.198,101435169.8,52034
1.6402E+12,12/22/2021 19:00,ETH/USDT,3979.83,3998.57,3971.52,3995.79,21726.425,86624259.17,47406
1.6402E+12,12/22/2021 18:00,ETH/USDT,3980.32,3992.89,3954,3979.83,46115.599,183277161.3,69151
1.64019E+12,12/22/2021 17:00,ETH/USDT,4007.13,4014.66,3975,3980.32,37339.641,149038257.3,62957
1.64019E+12,12/22/2021 16:00,ETH/USDT,4005.69,4033.65,3993.73,4007.13,65931.679,264769527.5,96290
1.64019E+12,12/22/2021 15:00,ETH/USDT,3997.24,4007.14,3981.5,4005.86,45652.61,182375264.2,68502
1.64018E+12,12/22/2021 14:00,ETH/USDT,3959.16,4008.1,3956.52,3997.23,72686.509,289570837.2,100392
1.64018E+12,12/22/2021 13:00,ETH/USDT,3954.2,3975.44,3942.84,3959.18,76866.177,304193514.4,119505
1.64017E+12,12/22/2021 12:00,ETH/USDT,4021.73,4030.35,3924.36,3954.04,117649.903,468158608.8,186170
1.64017E+12,12/22/2021 11:00,ETH/USDT,4021.97,4033.85,4013.43,4021.73,28994.712,116715718.5,49162
1.64017E+12,12/22/2021 10:00,ETH/USDT,4013.97,4026.39,4008.7,4021.98,35419.83,142365876.9,54921
1.64016E+12,12/22/2021 9:00,ETH/USDT,4033.01,4038.51,4003.11,4013.97,63122.653,253777139.1,86939
1.64016E+12,12/22/2021 8:00,ETH/USDT,4046.91,4063.04,4033,4033,43237.053,175015220.6,59008
1.64016E+12,12/22/2021 7:00,ETH/USDT,4038.21,4059.8,4037.92,4046.91,28470.311,115289695.6,43663
1.64015E+12,12/22/2021 6:00,ETH/USDT,4034.16,4049.77,4030,4038.2,28450.297,114966980,41315
1.64015E+12,12/22/2021 5:00,ETH/USDT,4053.73,4055,4031,4034.16,26695.088,107872959.9,49086
1.64015E+12,12/22/2021 4:00,ETH/USDT,4048.77,4055.4,4042.13,4053.72,27171.37,110005697.9,44916
1.64014E+12,12/22/2021 3:00,ETH/USDT,4054.6,4061.79,4043,4048.77,38704.192,156813839.5,55470
1.64014E+12,12/22/2021 2:00,ETH/USDT,4038.32,4074.99,4033.28,4054.59,73479.407,298170660.7,107037
1.64013E+12,12/22/2021 1:00,ETH/USDT,3995.2,4040,3991.85,4038.32,44016.472,176865265.7,68670
1.64013E+12,12/22/2021 0:00,ETH/USDT,4014.38,4027.24,3993.06,3995.2,42767.366,171583326.4,67671
1.64013E+12,12/21/2021 23:00,ETH/USDT,4028.5,4042.53,4013.96,4014.38,41527.263,167286251.2,66546
1.64012E+12,12/21/2021 22:00,ETH/USDT,4026.14,4029,4013.18,4028.58,19994.55,80400976.29,40782
1.64012E+12,12/21/2021 21:00,ETH/USDT,4008.92,4035.55,4002.48,4025.99,31234.068,125579552.1,58516
1.64012E+12,12/21/2021 20:00,ETH/USDT,4007.94,4029.48,3997.15,4008.87,45948.115,184342879.3,70244
1.64011E+12,12/21/2021 19:00,ETH/USDT,3986.72,4011.93,3981.73,4007.94,23917.454,95594059.41,47593
1.64011E+12,12/21/2021 18:00,ETH/USDT,3991.87,3999.51,3982.01,3986.72,18794.714,74976871.03,45916
1.64011E+12,12/21/2021 17:00,ETH/USDT,3996.74,4013.58,3984,3991.86,28759.377,114965531,57347
1.6401E+12,12/21/2021 16:00,ETH/USDT,3978.17,4004.2,3970.54,3996.74,49011.7,195589761.4,81579
1.6401E+12,12/21/2021 15:00,ETH/USDT,3997.41,4007.12,3961.16,3978.16,70789.149,281902919,115529
1.6401E+12,12/21/2021 14:00,ETH/USDT,4010.4,4015.36,3983.5,3997.45,59929.332,239699886.6,102659
1.64009E+12,12/21/2021 13:00,ETH/USDT,4016.53,4021.88,4002.28,4010.4,42407.497,170160312.3,88760
1.64009E+12,12/21/2021 12:00,ETH/USDT,4025.75,4063,4010,4016.54,90617.078,365696998.7,136440
1.64008E+12,12/21/2021 11:00,ETH/USDT,4018.81,4029.55,4016.54,4025.76,25899.532,104184771.4,70867
1.64008E+12,12/21/2021 10:00,ETH/USDT,4017.86,4032.21,4011.65,4018.82,26047.587,104788056.8,60317
1.64008E+12,12/21/2021 9:00,ETH/USDT,4018.33,4029,4008,4017.86,29656.949,119173414.5,68519
1.64007E+12,12/21/2021 8:00,ETH/USDT,4002.9,4037.69,3993.57,4018.33,72644.068,292099799.6,98900
1.64007E+12,12/21/2021 7:00,ETH/USDT,4013.3,4025.02,3995.65,4002.9,36974.603,148281272.5,74451
1.64007E+12,12/21/2021 6:00,ETH/USDT,4011.32,4016.75,3990.58,4013.3,36589.489,146482687.1,78567
1.64006E+12,12/21/2021 5:00,ETH/USDT,4031.17,4043.51,3998.01,4011.13,57756.026,231970396.3,99121
1.64006E+12,12/21/2021 4:00,ETH/USDT,4008.08,4055.53,4007.79,4031.18,112506.366,453753990.8,181509
1.64006E+12,12/21/2021 3:00,ETH/USDT,3919.28,4024.88,3916.52,4008.04,136149.427,541380172.3,180782
1.64005E+12,12/21/2021 2:00,ETH/USDT,3929.21,3939.53,3912.26,3919.28,32323.838,126948937,58810
1.64005E+12,12/21/2021 1:00,ETH/USDT,3940.39,3948.33,3914.26,3929.21,50741.997,199272835.9,75236
1.64004E+12,12/21/2021 0:00,ETH/USDT,3943.64,3981.62,3929.4,3940.61,106201.29,420296231,141791
1.64004E+12,12/20/2021 23:00,ETH/USDT,3891.12,3954.49,3889.27,3943.48,78033.358,306583245.3,112207
1.64004E+12,12/20/2021 22:00,ETH/USDT,3912.16,3926.51,3889.3,3891.11,36824.981,143829753.5,71839
1.64003E+12,12/20/2021 21:00,ETH/USDT,3928.4,3967.46,3910.69,3912.15,86928.181,342833787.7,139414
1.64003E+12,12/20/2021 20:00,ETH/USDT,3870.65,3944.46,3870.45,3928.2,106441.232,415754906.2,151988
1.64003E+12,12/20/2021 19:00,ETH/USDT,3848.27,3880.87,3845.11,3870.89,56772.506,219459965.9,83174
1.64002E+12,12/20/2021 18:00,ETH/USDT,3823.36,3855.75,3816.78,3847.95,37801.857,144996656.3,65423
1.64002E+12,12/20/2021 17:00,ETH/USDT,3847.9,3857.92,3821,3823.15,56470.404,216747290.8,85041
1.64002E+12,12/20/2021 16:00,ETH/USDT,3799.96,3847.9,3791.47,3847.9,72868.494,278392853.2,104880
1.64001E+12,12/20/2021 15:00,ETH/USDT,3837.59,3840.39,3791.44,3799.96,68356.178,261060052.2,107960
1.64001E+12,12/20/2021 14:00,ETH/USDT,3775.68,3848.34,3750,3837.59,196166.023,745803072.8,250695
1.64001E+12,12/20/2021 13:00,ETH/USDT,3781,3810,3764.56,3775.67,56299.601,213266651.6,99236
1.64E+12,12/20/2021 12:00,ETH/USDT,3811.72,3813.34,3768.06,3781.01,59167.987,223985443.7,96673
1.64E+12,12/20/2021 11:00,ETH/USDT,3796.89,3819.01,3786.38,3811.71,43185.858,164280977.1,74778
1.63999E+12,12/20/2021 10:00,ETH/USDT,3767.83,3820.49,3765.83,3796.9,76422.376,290400280.9,114416
1.63999E+12,12/20/2021 9:00,ETH/USDT,3813.14,3816.32,3757.44,3767.58,100589.067,380274471.6,158626
1.63999E+12,12/20/2021 8:00,ETH/USDT,3822.33,3832.75,3790.68,3812.7,65209.782,248702189.5,103208
1.63998E+12,12/20/2021 7:00,ETH/USDT,3850.66,3850.9,3804.19,3822.45,82881.96,316869552.5,125360
1.63998E+12,12/20/2021 6:00,ETH/USDT,3844.83,3858.84,3825,3850.67,72954.691,280417158.6,115064
1.63998E+12,12/20/2021 5:00,ETH/USDT,3924.75,3932.91,3833.77,3844.83,97300.957,377365080.5,134290
1.63997E+12,12/20/2021 4:00,ETH/USDT,3905.23,3926,3899.41,3924.75,27772.081,108731806.4,61795
1.63997E+12,12/20/2021 3:00,ETH/USDT,3926.49,3932.51,3888,3905.23,56287.575,219794545.9,91426
1.63997E+12,12/20/2021 2:00,ETH/USDT,3931.52,3939.89,3911.52,3926.5,45636.898,179085107.4,76125
1.63996E+12,12/20/2021 1:00,ETH/USDT,3945.37,3981.48,3917.92,3931.74,92756.474,366202500.5,126861
1.63996E+12,12/20/2021 0:00,ETH/USDT,3922.51,3945.61,3891.21,3945.37,68380.898,267688470.8,103481
1.63995E+12,12/19/2021 23:00,ETH/USDT,3976.41,3990,3910.7,3922.51,61982.59,244518299,96622
1.63995E+12,12/19/2021 22:00,ETH/USDT,3919.18,3990,3912.25,3976.77,55956.64,221356043.6,84860
1.63995E+12,12/19/2021 21:00,ETH/USDT,3916.14,3936.79,3910.3,3919.19,25700.857,100841804.2,53825
1.63994E+12,12/19/2021 20:00,ETH/USDT,3911.85,3927.1,3895.22,3916.15,30575.583,119714094.5,61168
1.63994E+12,12/19/2021 19:00,ETH/USDT,3930.04,3934.26,3882.52,3911.85,60419.281,235766397.6,92567
1.63994E+12,12/19/2021 18:00,ETH/USDT,3923.11,3934.57,3902.25,3930.03,32214.086,126108178.6,56110
1.63993E+12,12/19/2021 17:00,ETH/USDT,3922.18,3930.11,3903.47,3923.12,49530.784,193937818.2,78359
1.63993E+12,12/19/2021 16:00,ETH/USDT,3925.59,3950,3915.88,3922.17,37114.13,146010983.3,73288
1.63993E+12,12/19/2021 15:00,ETH/USDT,3941.23,3946.27,3918.32,3925.59,32548.406,127917920.6,69806
1.63992E+12,12/19/2021 14:00,ETH/USDT,3963.08,3995.99,3912,3941.23,170468.31,674224246.8,208691
1.63992E+12,12/19/2021 13:00,ETH/USDT,3940.25,3979.51,3905.9,3963.21,123448.306,486822060.8,146670
1.63992E+12,12/19/2021 12:00,ETH/USDT,3924.22,3944.34,3896.85,3940.25,51776.833,202951219.5,81261
1.63991E+12,12/19/2021 11:00,ETH/USDT,3923.06,3930,3898.98,3924.21,44899.459,175767368.6,67908
1.63991E+12,12/19/2021 10:00,ETH/USDT,3940.77,3942.56,3896.11,3923.06,75935.709,297589530.9,112689
1.6399E+12,12/19/2021 9:00,ETH/USDT,3967.96,3974.47,3937.76,3940.68,61435.751,242623359.5,79648
1.6399E+12,12/19/2021 8:00,ETH/USDT,3976.52,3987.58,3962.29,3967.97,38230.297,151967662.3,50586
1.6399E+12,12/19/2021 7:00,ETH/USDT,3969.21,3992.38,3966,3976.56,27905.894,111051404.7,46089
1.63989E+12,12/19/2021 6:00,ETH/USDT,3987.45,3990.78,3968,3969.21,29943.903,119199517.7,48755
1.63989E+12,12/19/2021 5:00,ETH/USDT,4007.91,4016.11,3982.87,3987.43,35182.433,140658266,56318
1.63989E+12,12/19/2021 4:00,ETH/USDT,3987.73,4024.42,3987.21,4007.91,48453.638,194097291.3,68357
1.63988E+12,12/19/2021 3:00,ETH/USDT,3940.97,4034.99,3940.61,3987.73,145766.032,582097772.4,176773
1.63988E+12,12/19/2021 2:00,ETH/USDT,3901.76,3946.84,3896.33,3940.97,58026.232,227827981.1,72608
1.63988E+12,12/19/2021 1:00,ETH/USDT,3940.93,3953.14,3881.89,3901.76,70240.204,274923069.9,89190
1.63987E+12,12/19/2021 0:00,ETH/USDT,3957.65,3965.86,3930.04,3940.94,34600.679,136516245,58579
1.63987E+12,12/18/2021 23:00,ETH/USDT,3970.19,3973.04,3943.25,3957.64,32217.291,127584129.3,56068
1.63986E+12,12/18/2021 22:00,ETH/USDT,3973.74,3997.39,3963.09,3970.18,36256.902,144308425,71048
1.63986E+12,12/18/2021 21:00,ETH/USDT,3956.87,3975,3938.55,3973.73,29122.892,115228296.6,52628
1.63986E+12,12/18/2021 20:00,ETH/USDT,3941.83,3960.75,3925.65,3956.87,25887.964,102076705.1,46823
1.63985E+12,12/18/2021 19:00,ETH/USDT,3939.35,3949.85,3905.99,3941.84,48621.896,190892697.4,71635
1.63985E+12,12/18/2021 18:00,ETH/USDT,3934.24,3945.61,3930.23,3939.34,16080.196,63352433.15,35601
1.63985E+12,12/18/2021 17:00,ETH/USDT,3936.34,3953.07,3927.75,3934.25,32078.773,126377560.2,58642
1.63984E+12,12/18/2021 16:00,ETH/USDT,3944.04,3965.99,3932.39,3936.34,48296.807,190532007.6,74529
1.63984E+12,12/18/2021 15:00,ETH/USDT,3958.68,3977.75,3940.11,3944.05,41113.691,162683454.8,77708
1.63984E+12,12/18/2021 14:00,ETH/USDT,3928.13,3970.94,3924.93,3958.63,49584.287,195766822,89517
1.63983E+12,12/18/2021 13:00,ETH/USDT,3959.23,3966.12,3925.65,3928.13,45908.11,181279471.2,79230
1.63983E+12,12/18/2021 12:00,ETH/USDT,3957.37,3982,3948.05,3959.24,38504.75,152638442.8,85603
1.63983E+12,12/18/2021 11:00,ETH/USDT,3974.19,3980.82,3946.77,3957.33,47321.032,187428085.8,92686
1.63982E+12,12/18/2021 10:00,ETH/USDT,3939.91,3993,3920.01,3974.19,115449.983,456933800,185395
1.63982E+12,12/18/2021 9:00,ETH/USDT,3891.24,3939.98,3890.22,3939.91,58763.93,229934863.8,85574
1.63981E+12,12/18/2021 8:00,ETH/USDT,3888.29,3916.62,3873.18,3891.24,49620.894,193350283.4,82283
1.63981E+12,12/18/2021 7:00,ETH/USDT,3888.12,3901.76,3881.18,3888.42,29312.088,114062549.8,49342
1.63981E+12,12/18/2021 6:00,ETH/USDT,3902,3936.36,3882.71,3888.11,67211.23,262660026.8,104231
1.6398E+12,12/18/2021 5:00,ETH/USDT,3879.98,3929.2,3864.76,3902,75175.714,293369005.9,116637
1.6398E+12,12/18/2021 4:00,ETH/USDT,3876.69,3888,3838.88,3880.08,64430.967,249052886.4,102973
1.6398E+12,12/18/2021 3:00,ETH/USDT,3787.47,3908.04,3787.06,3876.51,104465.191,403632157.6,151977
1.63979E+12,12/18/2021 2:00,ETH/USDT,3782.86,3817.1,3764.96,3787.47,64816.93,245909453.9,113322
1.63979E+12,12/18/2021 1:00,ETH/USDT,3877.99,3883.03,3780,3782.85,100457.126,383615495.1,132560
1.63979E+12,12/18/2021 0:00,ETH/USDT,3872.98,3884.84,3827.94,3877.99,85670.029,330322811.5,109619
1.63978E+12,12/17/2021 23:00,ETH/USDT,3899.8,3900.98,3866.66,3873.93,37827.254,146853635.4,65131
1.63978E+12,12/17/2021 22:00,ETH/USDT,3905.56,3909.52,3821.02,3899.8,123118.119,475800872.5,162108
1.63977E+12,12/17/2021 21:00,ETH/USDT,3843.38,3939.47,3832,3905.56,80448.096,313365356.6,107844
1.63977E+12,12/17/2021 20:00,ETH/USDT,3879.76,3889.79,3840.01,3843.38,62517.281,241314076.8,91129
1.63977E+12,12/17/2021 19:00,ETH/USDT,3900.7,3916.17,3873.12,3879.76,48818.767,190075448.2,81255
1.63976E+12,12/17/2021 18:00,ETH/USDT,3856.91,3910.66,3850,3900.95,62937.008,243826600.3,84432
1.63976E+12,12/17/2021 17:00,ETH/USDT,3908.78,3909.27,3840.78,3857.03,96386.928,372962079,126648
